,Emeas[MeV],DiffRate[s-1MeV-1],Spectrum[MeV-1]
657,0.657,6.97049e-05,0.0020911470000000002
658,0.658,6.96967e-05,0.002090901
659,0.659,6.96885e-05,0.002090655
660,0.66,6.96804e-05,0.002090412
661,0.661,6.96723e-05,0.0020901690000000002
662,0.662,6.96642e-05,0.002089926
663,0.663,6.96561e-05,0.002089683
664,0.664,6.96481e-05,0.002089443
665,0.665,6.96401e-05,0.002089203
666,0.666,6.9632e-05,0.00208896
667,0.667,6.96241e-05,0.0020887230000000002
668,0.668,6.96161e-05,0.002088483
669,0.669,6.96081e-05,0.002088243
670,0.67,6.96002e-05,0.002088006
671,0.671,6.95923e-05,0.002087769
672,0.672,6.95844e-05,0.002087532
673,0.673,6.95766e-05,0.002087298
674,0.674,6.95687e-05,0.0020870610000000003
675,0.675,6.95609e-05,0.002086827
676,0.676,6.95531e-05,0.002086593
677,0.677,6.95453e-05,0.0020863590000000003
678,0.678,6.95375e-05,0.0020861250000000003
679,0.679,6.95298e-05,0.002085894
680,0.68,6.95221e-05,0.0020856629999999998
681,0.681,6.95144e-05,0.002085432
682,0.682,6.95067e-05,0.002085201
683,0.683,6.9499e-05,0.0020849700000000002
684,0.684,6.94914e-05,0.002084742
685,0.685,6.94838e-05,0.002084514
686,0.686,6.94762e-05,0.002084286
687,0.687,6.94686e-05,0.0020840579999999997
688,0.688,6.9461e-05,0.00208383
689,0.689,6.94535e-05,0.0020836049999999997
690,0.69,6.9446e-05,0.00208338
691,0.691,6.94385e-05,0.002083155
692,0.692,6.9431e-05,0.00208293
693,0.693,6.94235e-05,0.002082705
694,0.694,6.94161e-05,0.002082483
695,0.695,6.94087e-05,0.002082261
696,0.696,6.94013e-05,0.002082039
697,0.697,6.93939e-05,0.002081817
698,0.698,6.93866e-05,0.002081598
699,0.699,6.93792e-05,0.0020813760000000002
700,0.7,6.93719e-05,0.002081157
701,0.701,6.93646e-05,0.002080938
702,0.702,6.93573e-05,0.002080719
703,0.703,6.93501e-05,0.002080503
704,0.704,6.93428e-05,0.002080284
705,0.705,6.93356e-05,0.002080068
706,0.706,6.93284e-05,0.002079852
707,0.707,6.93213e-05,0.0020796390000000003
708,0.708,6.93141e-05,0.002079423
709,0.709,6.9307e-05,0.00207921
710,0.71,6.92999e-05,0.002078997
711,0.711,6.92928e-05,0.002078784
712,0.712,6.92857e-05,0.0020785710000000004
713,0.713,6.92786e-05,0.0020783579999999998
714,0.714,6.92716e-05,0.0020781479999999997
715,0.715,6.92646e-05,0.0020779379999999997
716,0.716,6.92576e-05,0.002077728
717,0.717,6.92506e-05,0.002077518
718,0.718,6.92437e-05,0.002077311
719,0.719,6.92367e-05,0.0020771009999999996
720,0.72,6.92298e-05,0.002076894
721,0.721,6.92229e-05,0.0020766870000000002
722,0.722,6.92161e-05,0.002076483
723,0.723,6.92092e-05,0.0020762759999999997
724,0.724,6.92024e-05,0.002076072
725,0.725,6.91956e-05,0.0020758680000000002
726,0.726,6.91888e-05,0.002075664
727,0.727,6.9182e-05,0.00207546
728,0.728,6.91753e-05,0.002075259
729,0.729,6.91685e-05,0.0020750549999999997
730,0.73,6.91618e-05,0.002074854
731,0.731,6.91551e-05,0.002074653
732,0.732,6.91484e-05,0.002074452
733,0.733,6.91418e-05,0.0020742539999999998
734,0.734,6.91352e-05,0.002074056
735,0.735,6.91285e-05,0.002073855
736,0.736,6.9122e-05,0.00207366
737,0.737,6.91154e-05,0.0020734620000000003
738,0.738,6.91088e-05,0.002073264
739,0.739,6.91023e-05,0.002073069
740,0.74,6.90958e-05,0.002072874
741,0.741,6.90893e-05,0.002072679
742,0.742,6.90828e-05,0.002072484
743,0.743,6.90764e-05,0.002072292
744,0.744,6.90699e-05,0.0020720969999999997
745,0.745,6.90635e-05,0.0020719049999999998
746,0.746,6.90571e-05,0.002071713
747,0.747,6.90507e-05,0.002071521
748,0.748,6.90444e-05,0.002071332
749,0.749,6.90381e-05,0.002071143
750,0.75,6.90317e-05,0.002070951
751,0.751,6.90254e-05,0.002070762
752,0.752,6.90192e-05,0.0020705759999999998
753,0.753,6.90129e-05,0.002070387
754,0.754,6.90067e-05,0.0020702010000000002
755,0.755,6.90005e-05,0.002070015
756,0.756,6.89943e-05,0.002069829
757,0.757,6.89881e-05,0.0020696430000000004
758,0.758,6.89819e-05,0.0020694570000000002
759,0.759,6.89758e-05,0.002069274
760,0.76,6.89697e-05,0.0020690910000000003
761,0.761,6.89636e-05,0.002068908
762,0.762,6.89575e-05,0.002068725
763,0.763,6.89514e-05,0.002068542
764,0.764,6.89454e-05,0.002068362
765,0.765,6.89394e-05,0.002068182
766,0.766,6.89334e-05,0.002068002
767,0.767,6.89274e-05,0.002067822
768,0.768,6.89214e-05,0.002067642
769,0.769,6.89155e-05,0.0020674649999999997
770,0.77,6.89096e-05,0.002067288
771,0.771,6.89037e-05,0.002067111
772,0.772,6.88978e-05,0.0020669340000000003
773,0.773,6.88919e-05,0.002066757
774,0.774,6.88861e-05,0.002066583
775,0.775,6.88802e-05,0.0020664060000000002
776,0.776,6.88744e-05,0.0020662320000000003
777,0.777,6.88686e-05,0.0020660580000000004
778,0.778,6.88629e-05,0.002065887
779,0.779,6.88571e-05,0.0020657130000000003
780,0.78,6.88514e-05,0.002065542
781,0.781,6.88457e-05,0.0020653710000000003
782,0.782,6.884e-05,0.0020652
783,0.783,6.88343e-05,0.0020650290000000003
784,0.784,6.88287e-05,0.002064861
785,0.785,6.88231e-05,0.002064693
786,0.786,6.88174e-05,0.002064522
787,0.787,6.88119e-05,0.0020643569999999997
788,0.788,6.88063e-05,0.002064189
789,0.789,6.88007e-05,0.002064021
790,0.79,6.87952e-05,0.0020638559999999998
791,0.791,6.87897e-05,0.0020636910000000003
792,0.792,6.87842e-05,0.002063526
793,0.793,6.87787e-05,0.002063361
794,0.794,6.87733e-05,0.002063199
795,0.795,6.87678e-05,0.002063034
796,0.796,6.87624e-05,0.0020628720000000003
797,0.797,6.8757e-05,0.00206271
798,0.798,6.87516e-05,0.002062548
799,0.799,6.87463e-05,0.002062389
800,0.8,6.87409e-05,0.0020622270000000002
801,0.801,6.87356e-05,0.002062068
802,0.802,6.87303e-05,0.002061909
803,0.803,6.8725e-05,0.00206175
804,0.804,6.87198e-05,0.0020615940000000004
805,0.805,6.87145e-05,0.002061435
806,0.806,6.87093e-05,0.002061279
807,0.807,6.87041e-05,0.002061123
808,0.808,6.86989e-05,0.002060967
809,0.809,6.86937e-05,0.002060811
810,0.81,6.86886e-05,0.002060658
811,0.811,6.86834e-05,0.0020605019999999996
812,0.812,6.86783e-05,0.002060349
813,0.813,6.86732e-05,0.002060196
814,0.814,6.86682e-05,0.002060046
815,0.815,6.86631e-05,0.0020598929999999997
816,0.816,6.86581e-05,0.002059743
817,0.817,6.86531e-05,0.002059593
818,0.818,6.86481e-05,0.002059443
819,0.819,6.86431e-05,0.002059293
820,0.82,6.86381e-05,0.002059143
821,0.821,6.86332e-05,0.002058996
822,0.822,6.86283e-05,0.002058849
823,0.823,6.86234e-05,0.002058702
824,0.824,6.86185e-05,0.0020585549999999997
825,0.825,6.86136e-05,0.0020584080000000003
826,0.826,6.86088e-05,0.002058264
827,0.827,6.8604e-05,0.00205812
828,0.828,6.85992e-05,0.002057976
829,0.829,6.85944e-05,0.002057832
830,0.83,6.85896e-05,0.0020576880000000002
831,0.831,6.85849e-05,0.002057547
832,0.832,6.85801e-05,0.002057403
833,0.833,6.85754e-05,0.002057262
834,0.834,6.85707e-05,0.002057121
835,0.835,6.85661e-05,0.002056983
836,0.836,6.85614e-05,0.0020568419999999997
837,0.837,6.85568e-05,0.002056704
838,0.838,6.85522e-05,0.002056566
839,0.839,6.85476e-05,0.002056428
840,0.84,6.8543e-05,0.00205629
841,0.841,6.85384e-05,0.002056152
842,0.842,6.85339e-05,0.002056017
843,0.843,6.85294e-05,0.0020558819999999998
844,0.844,6.85249e-05,0.002055747
845,0.845,6.85204e-05,0.002055612
846,0.846,6.85159e-05,0.002055477
847,0.847,6.85115e-05,0.002055345
848,0.848,6.85071e-05,0.0020552129999999997
849,0.849,6.85026e-05,0.002055078
850,0.85,6.84983e-05,0.002054949
851,0.851,6.84939e-05,0.002054817
852,0.852,6.84895e-05,0.0020546849999999997
853,0.853,6.84852e-05,0.0020545560000000004
854,0.854,6.84809e-05,0.002054427
855,0.855,6.84766e-05,0.002054298
856,0.856,6.84723e-05,0.002054169
857,0.857,6.84681e-05,0.002054043
858,0.858,6.84638e-05,0.002053914
859,0.859,6.84596e-05,0.002053788
860,0.86,6.84554e-05,0.002053662
861,0.861,6.84512e-05,0.002053536
862,0.862,6.8447e-05,0.0020534100000000003
863,0.863,6.84429e-05,0.002053287
864,0.864,6.84388e-05,0.002053164
865,0.865,6.84347e-05,0.002053041
866,0.866,6.84306e-05,0.002052918
867,0.867,6.84265e-05,0.002052795
868,0.868,6.84224e-05,0.002052672
869,0.869,6.84184e-05,0.002052552
870,0.87,6.84144e-05,0.002052432
871,0.871,6.84104e-05,0.002052312
872,0.872,6.84064e-05,0.002052192
873,0.873,6.84025e-05,0.002052075
874,0.874,6.83985e-05,0.002051955
875,0.875,6.83946e-05,0.002051838
876,0.876,6.83907e-05,0.002051721
877,0.877,6.83868e-05,0.002051604
878,0.878,6.83829e-05,0.0020514870000000003
879,0.879,6.83791e-05,0.002051373
880,0.88,6.83753e-05,0.002051259
881,0.881,6.83714e-05,0.002051142
882,0.882,6.83677e-05,0.002051031
883,0.883,6.83639e-05,0.002050917
884,0.884,6.83601e-05,0.002050803
885,0.885,6.83564e-05,0.002050692
886,0.886,6.83527e-05,0.0020505809999999997
887,0.887,6.8349e-05,0.00205047
888,0.888,6.83453e-05,0.0020503590000000003
889,0.889,6.83416e-05,0.002050248
890,0.89,6.8338e-05,0.0020501399999999998
891,0.891,6.83343e-05,0.0020500289999999997
892,0.892,6.83307e-05,0.002049921
893,0.893,6.83271e-05,0.002049813
894,0.894,6.83236e-05,0.002049708
895,0.895,6.832e-05,0.0020496
896,0.896,6.83165e-05,0.0020494949999999997
897,0.897,6.8313e-05,0.00204939
898,0.898,6.83095e-05,0.0020492849999999996
899,0.899,6.8306e-05,0.0020491800000000003
900,0.9,6.83025e-05,0.002049075
901,0.901,6.82991e-05,0.002048973
902,0.902,6.82956e-05,0.0020488679999999997
903,0.903,6.82922e-05,0.002048766
904,0.904,6.82888e-05,0.002048664
905,0.905,6.82855e-05,0.002048565
906,0.906,6.82821e-05,0.002048463
907,0.907,6.82788e-05,0.002048364
908,0.908,6.82755e-05,0.002048265
909,0.909,6.82722e-05,0.002048166
910,0.91,6.82689e-05,0.0020480669999999998
911,0.911,6.82656e-05,0.002047968
912,0.912,6.82624e-05,0.002047872
913,0.913,6.82592e-05,0.002047776
914,0.914,6.82559e-05,0.002047677
915,0.915,6.82528e-05,0.002047584
916,0.916,6.82496e-05,0.002047488
917,0.917,6.82464e-05,0.002047392
918,0.918,6.82433e-05,0.002047299
919,0.919,6.82402e-05,0.0020472059999999998
920,0.92,6.82371e-05,0.0020471129999999997
921,0.921,6.8234e-05,0.00204702
922,0.922,6.82309e-05,0.002046927
923,0.923,6.82279e-05,0.002046837
924,0.924,6.82249e-05,0.002046747
925,0.925,6.82219e-05,0.0020466570000000003
926,0.926,6.82189e-05,0.002046567
927,0.927,6.82159e-05,0.002046477
928,0.928,6.82129e-05,0.0020463869999999998
929,0.929,6.821e-05,0.0020463
930,0.93,6.82071e-05,0.002046213
931,0.931,6.82042e-05,0.002046126
932,0.932,6.82013e-05,0.002046039
933,0.933,6.81984e-05,0.002045952
934,0.934,6.81956e-05,0.0020458679999999997
935,0.935,6.81928e-05,0.002045784
936,0.936,6.819e-05,0.0020456999999999997
937,0.937,6.81872e-05,0.002045616
938,0.938,6.81844e-05,0.002045532
939,0.939,6.81816e-05,0.002045448
940,0.94,6.81789e-05,0.002045367
941,0.941,6.81762e-05,0.0020452860000000003
942,0.942,6.81735e-05,0.0020452049999999996
943,0.943,6.81708e-05,0.0020451239999999997
944,0.944,6.81681e-05,0.002045043
945,0.945,6.81655e-05,0.002044965
946,0.946,6.81628e-05,0.0020448840000000003
947,0.947,6.81602e-05,0.002044806
948,0.948,6.81576e-05,0.002044728
949,0.949,6.8155e-05,0.00204465
950,0.95,6.81525e-05,0.002044575
951,0.951,6.81499e-05,0.0020444969999999997
952,0.952,6.81474e-05,0.0020444219999999997
953,0.953,6.81449e-05,0.002044347
954,0.954,6.81424e-05,0.002044272
955,0.955,6.81399e-05,0.002044197
956,0.956,6.81375e-05,0.002044125
957,0.957,6.81351e-05,0.002044053
958,0.958,6.81326e-05,0.002043978
959,0.959,6.81302e-05,0.002043906
960,0.96,6.81278e-05,0.002043834
961,0.961,6.81255e-05,0.002043765
962,0.962,6.81231e-05,0.002043693
963,0.963,6.81208e-05,0.002043624
964,0.964,6.81185e-05,0.002043555
965,0.965,6.81162e-05,0.0020434859999999997
966,0.966,6.81139e-05,0.002043417
967,0.967,6.81117e-05,0.0020433509999999997
968,0.968,6.81094e-05,0.002043282
969,0.969,6.81072e-05,0.002043216
970,0.97,6.8105e-05,0.00204315
971,0.971,6.81028e-05,0.0020430839999999997
972,0.972,6.81006e-05,0.002043018
973,0.973,6.80985e-05,0.002042955
974,0.974,6.80963e-05,0.002042889
975,0.975,6.80942e-05,0.002042826
976,0.976,6.80921e-05,0.002042763
977,0.977,6.809e-05,0.0020426999999999997
978,0.978,6.8088e-05,0.00204264
979,0.979,6.80859e-05,0.0020425770000000003
980,0.98,6.80839e-05,0.002042517
981,0.981,6.80819e-05,0.0020424569999999997
982,0.982,6.80799e-05,0.002042397
983,0.983,6.80779e-05,0.002042337
984,0.984,6.80759e-05,0.002042277
985,0.985,6.8074e-05,0.00204222
986,0.986,6.80721e-05,0.002042163
987,0.987,6.80702e-05,0.002042106
988,0.988,6.80683e-05,0.0020420489999999998
989,0.989,6.80664e-05,0.002041992
990,0.99,6.80645e-05,0.002041935
991,0.991,6.80627e-05,0.0020418809999999997
992,0.992,6.80609e-05,0.002041827
993,0.993,6.80591e-05,0.002041773
994,0.994,6.80573e-05,0.002041719
995,0.995,6.80555e-05,0.0020416650000000002
996,0.996,6.80538e-05,0.0020416139999999998
997,0.997,6.8052e-05,0.00204156
998,0.998,6.80503e-05,0.002041509
999,0.999,6.80486e-05,0.002041458
1000,1.0,6.80469e-05,0.002041407
1001,1.001,6.80453e-05,0.002041359
1002,1.002,6.80436e-05,0.002041308
1003,1.003,6.8042e-05,0.00204126
1004,1.004,6.80404e-05,0.002041212
1005,1.005,6.80388e-05,0.0020411640000000003
1006,1.006,6.80372e-05,0.002041116
1007,1.007,6.80356e-05,0.002041068
1008,1.008,6.80341e-05,0.002041023
1009,1.009,6.80326e-05,0.002040978
1010,1.01,6.80311e-05,0.002040933
1011,1.011,6.80296e-05,0.002040888
1012,1.012,6.80281e-05,0.002040843
1013,1.013,6.80266e-05,0.002040798
1014,1.014,6.80252e-05,0.002040756
1015,1.015,6.80238e-05,0.002040714
1016,1.016,6.80224e-05,0.002040672
1017,1.017,6.8021e-05,0.0020406300000000003
1018,1.018,6.80196e-05,0.002040588
1019,1.019,6.80182e-05,0.002040546
1020,1.02,6.80169e-05,0.002040507
1021,1.021,6.80156e-05,0.002040468
1022,1.022,6.80143e-05,0.002040429
1023,1.023,6.8013e-05,0.00204039
1024,1.024,6.80117e-05,0.002040351
1025,1.025,6.80105e-05,0.002040315
1026,1.026,6.80092e-05,0.002040276
1027,1.027,6.8008e-05,0.00204024
1028,1.028,6.80068e-05,0.002040204
1029,1.029,6.80056e-05,0.0020401679999999998
1030,1.03,6.80044e-05,0.002040132
1031,1.031,6.80033e-05,0.002040099
1032,1.032,6.80022e-05,0.002040066
1033,1.033,6.8001e-05,0.00204003
1034,1.034,6.79999e-05,0.002039997
1035,1.035,6.79989e-05,0.002039967
1036,1.036,6.79978e-05,0.0020399339999999998
1037,1.037,6.79967e-05,0.0020399009999999998
1038,1.038,6.79957e-05,0.002039871
1039,1.039,6.79947e-05,0.0020398409999999997
1040,1.04,6.79937e-05,0.0020398110000000003
1041,1.041,6.79927e-05,0.002039781
1042,1.042,6.79918e-05,0.002039754
1043,1.043,6.79908e-05,0.002039724
1044,1.044,6.79899e-05,0.002039697
1045,1.045,6.7989e-05,0.00203967
1046,1.046,6.79881e-05,0.002039643
1047,1.047,6.79872e-05,0.002039616
1048,1.048,6.79863e-05,0.002039589
1049,1.049,6.79855e-05,0.002039565
1050,1.05,6.79847e-05,0.002039541
1051,1.051,6.79838e-05,0.002039514
1052,1.052,6.7983e-05,0.00203949
1053,1.053,6.79823e-05,0.002039469
1054,1.054,6.79815e-05,0.002039445
1055,1.055,6.79808e-05,0.0020394239999999998
1056,1.056,6.798e-05,0.0020394
1057,1.057,6.79793e-05,0.002039379
1058,1.058,6.79786e-05,0.0020393580000000002
1059,1.059,6.79779e-05,0.002039337
1060,1.06,6.79773e-05,0.002039319
1061,1.061,6.79766e-05,0.002039298
1062,1.062,6.7976e-05,0.00203928
1063,1.063,6.79754e-05,0.002039262
1064,1.064,6.79748e-05,0.002039244
1065,1.065,6.79742e-05,0.002039226
1066,1.066,6.79737e-05,0.002039211
1067,1.067,6.79731e-05,0.002039193
1068,1.068,6.79726e-05,0.002039178
1069,1.069,6.79721e-05,0.002039163
1070,1.07,6.79716e-05,0.002039148
1071,1.071,6.79711e-05,0.002039133
1072,1.072,6.79706e-05,0.002039118
1073,1.073,6.79702e-05,0.002039106
1074,1.074,6.79698e-05,0.002039094
1075,1.075,6.79694e-05,0.0020390820000000002
1076,1.076,6.7969e-05,0.00203907
1077,1.077,6.79686e-05,0.002039058
1078,1.078,6.79682e-05,0.002039046
1079,1.079,6.79679e-05,0.002039037
1080,1.08,6.79675e-05,0.002039025
1081,1.081,6.79672e-05,0.002039016
1082,1.082,6.79669e-05,0.0020390070000000002
1083,1.083,6.79667e-05,0.002039001
1084,1.084,6.79664e-05,0.002038992
1085,1.085,6.79661e-05,0.002038983
1086,1.086,6.79659e-05,0.002038977
1087,1.087,6.79657e-05,0.002038971
1088,1.088,6.79655e-05,0.002038965
1089,1.089,6.79653e-05,0.002038959
1090,1.09,6.79652e-05,0.002038956
1091,1.091,6.7965e-05,0.0020389500000000003
1092,1.092,6.79649e-05,0.0020389469999999997
1093,1.093,6.79648e-05,0.002038944
1094,1.094,6.79647e-05,0.002038941
1095,1.095,6.79646e-05,0.002038938
1096,1.096,6.79645e-05,0.002038935
1097,1.097,6.79645e-05,0.002038935
1098,1.098,6.79644e-05,0.0020389320000000002
1099,1.099,6.79644e-05,0.0020389320000000002
1100,1.1,6.79644e-05,0.0020389320000000002
1101,1.101,6.79644e-05,0.0020389320000000002
1102,1.102,6.79645e-05,0.002038935
1103,1.103,6.79645e-05,0.002038935
1104,1.104,6.79646e-05,0.002038938
1105,1.105,6.79647e-05,0.002038941
1106,1.106,6.79648e-05,0.002038944
1107,1.107,6.79649e-05,0.0020389469999999997
1108,1.108,6.7965e-05,0.0020389500000000003
1109,1.109,6.79652e-05,0.002038956
1110,1.11,6.79653e-05,0.002038959
1111,1.111,6.79655e-05,0.002038965
1112,1.112,6.79657e-05,0.002038971
1113,1.113,6.79659e-05,0.002038977
1114,1.114,6.79661e-05,0.002038983
1115,1.115,6.79664e-05,0.002038992
1116,1.116,6.79666e-05,0.0020389979999999998
1117,1.117,6.79669e-05,0.0020390070000000002
1118,1.118,6.79672e-05,0.002039016
1119,1.119,6.79675e-05,0.002039025
1120,1.12,6.79678e-05,0.002039034
1121,1.121,6.79682e-05,0.002039046
1122,1.122,6.79685e-05,0.002039055
1123,1.123,6.79689e-05,0.0020390670000000003
1124,1.124,6.79693e-05,0.002039079
1125,1.125,6.79697e-05,0.002039091
1126,1.126,6.79701e-05,0.002039103
1127,1.127,6.79706e-05,0.002039118
1128,1.128,6.7971e-05,0.00203913
1129,1.129,6.79715e-05,0.002039145
1130,1.13,6.7972e-05,0.0020391600000000004
1131,1.131,6.79725e-05,0.002039175
1132,1.132,6.7973e-05,0.0020391899999999998
1133,1.133,6.79735e-05,0.002039205
1134,1.134,6.79741e-05,0.002039223
1135,1.135,6.79746e-05,0.002039238
1136,1.136,6.79752e-05,0.002039256
1137,1.137,6.79758e-05,0.002039274
1138,1.138,6.79764e-05,0.002039292
1139,1.139,6.7977e-05,0.00203931
1140,1.14,6.79777e-05,0.002039331
1141,1.141,6.79784e-05,0.0020393520000000004
1142,1.142,6.7979e-05,0.00203937
1143,1.143,6.79797e-05,0.002039391
1144,1.144,6.79804e-05,0.002039412
1145,1.145,6.79812e-05,0.002039436
1146,1.146,6.79819e-05,0.0020394569999999997
1147,1.147,6.79827e-05,0.0020394809999999997
1148,1.148,6.79834e-05,0.0020395020000000003
1149,1.149,6.79842e-05,0.0020395260000000003
1150,1.15,6.7985e-05,0.00203955
1151,1.151,6.79858e-05,0.0020395739999999997
1152,1.152,6.79867e-05,0.0020396010000000003
1153,1.153,6.79875e-05,0.002039625
1154,1.154,6.79884e-05,0.002039652
1155,1.155,6.79893e-05,0.002039679
1156,1.156,6.79902e-05,0.002039706
1157,1.157,6.79911e-05,0.002039733
1158,1.158,6.7992e-05,0.00203976
1159,1.159,6.7993e-05,0.00203979
1160,1.16,6.79939e-05,0.002039817
1161,1.161,6.79949e-05,0.002039847
1162,1.162,6.79959e-05,0.002039877
1163,1.163,6.79969e-05,0.002039907
1164,1.164,6.79979e-05,0.002039937
1165,1.165,6.7999e-05,0.00203997
1166,1.166,6.8e-05,0.00204
1167,1.167,6.80011e-05,0.0020400329999999997
1168,1.168,6.80022e-05,0.002040066
1169,1.169,6.80033e-05,0.002040099
1170,1.17,6.80044e-05,0.002040132
1171,1.171,6.80056e-05,0.0020401679999999998
1172,1.172,6.80067e-05,0.0020402009999999997
1173,1.173,6.80079e-05,0.002040237
1174,1.174,6.80091e-05,0.002040273
1175,1.175,6.80103e-05,0.002040309
1176,1.176,6.80115e-05,0.0020403450000000003
1177,1.177,6.80127e-05,0.002040381
1178,1.178,6.80139e-05,0.002040417
1179,1.179,6.80152e-05,0.0020404560000000004
1180,1.18,6.80165e-05,0.0020404950000000002
1181,1.181,6.80178e-05,0.002040534
1182,1.182,6.80191e-05,0.002040573
1183,1.183,6.80204e-05,0.0020406120000000002
1184,1.184,6.80217e-05,0.002040651
1185,1.185,6.80231e-05,0.002040693
1186,1.186,6.80245e-05,0.002040735
1187,1.187,6.80258e-05,0.002040774
1188,1.188,6.80272e-05,0.002040816
1189,1.189,6.80287e-05,0.002040861
1190,1.19,6.80301e-05,0.002040903
1191,1.191,6.80315e-05,0.0020409449999999997
1192,1.192,6.8033e-05,0.0020409900000000003
1193,1.193,6.80345e-05,0.002041035
1194,1.194,6.8036e-05,0.00204108
1195,1.195,6.80375e-05,0.002041125
1196,1.196,6.8039e-05,0.00204117
1197,1.197,6.80405e-05,0.002041215
1198,1.198,6.80421e-05,0.002041263
1199,1.199,6.80436e-05,0.002041308
1200,1.2,6.80452e-05,0.0020413560000000002
1201,1.201,6.80468e-05,0.0020414039999999997
1202,1.202,6.80484e-05,0.002041452
1203,1.203,6.80501e-05,0.0020415029999999996
1204,1.204,6.80517e-05,0.002041551
1205,1.205,6.80534e-05,0.002041602
1206,1.206,6.80551e-05,0.002041653
1207,1.207,6.80568e-05,0.002041704
1208,1.208,6.80585e-05,0.002041755
1209,1.209,6.80602e-05,0.0020418059999999997
1210,1.21,6.80619e-05,0.0020418570000000002
1211,1.211,6.80637e-05,0.002041911
1212,1.212,6.80654e-05,0.0020419619999999996
1213,1.213,6.80672e-05,0.002042016
1214,1.214,6.8069e-05,0.00204207
1215,1.215,6.80708e-05,0.002042124
1216,1.216,6.80727e-05,0.002042181
1217,1.217,6.80745e-05,0.002042235
1218,1.218,6.80764e-05,0.0020422920000000002
1219,1.219,6.80782e-05,0.002042346
1220,1.22,6.80801e-05,0.0020424030000000004
1221,1.221,6.8082e-05,0.0020424600000000003
1222,1.222,6.8084e-05,0.00204252
1223,1.223,6.80859e-05,0.0020425770000000003
1224,1.224,6.80878e-05,0.002042634
1225,1.225,6.80898e-05,0.0020426940000000003
1226,1.226,6.80918e-05,0.002042754
1227,1.227,6.80938e-05,0.002042814
1228,1.228,6.80958e-05,0.002042874
1229,1.229,6.80978e-05,0.0020429339999999997
1230,1.23,6.80999e-05,0.002042997
1231,1.231,6.81019e-05,0.002043057
1232,1.232,6.8104e-05,0.00204312
1233,1.233,6.81061e-05,0.0020431829999999996
1234,1.234,6.81082e-05,0.0020432460000000003
1235,1.235,6.81103e-05,0.002043309
1236,1.236,6.81124e-05,0.002043372
